Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   43          Valid   7/7  22/05/16  04:00:05  22/05/16  04:00:01.699     -3.301     23.93160   -106.97406       -31.21     1.2         0.7             0.0        0.00
   44          Valid   6/7  22/05/16  16:00:05  22/05/16  16:00:00.352     -4.648     23.92145   -106.96458       -30.62     1.8         0.7             0.0        0.00
   45          Valid   9/9  22/05/17  04:00:07  22/05/17  04:00:01.296     -5.704     23.93311   -106.97435       -25.42     0.9         1.3             0.0        0.00
   46          Valid   6/7  22/05/17  16:00:05  22/05/17  15:59:57.950     -7.050     23.92162   -106.96428       -26.00     2.7         0.3             0.0        0.00
   47          Valid   6/6  22/05/18  04:00:04  22/05/18  03:59:55.904     -8.096     23.92874   -106.97162       -24.61     1.7         0.4             0.0        0.00
   48          Valid   7/8  22/05/18  16:00:04  22/05/18  15:59:54.548     -9.452     23.92191   -106.96489       -23.35     1.4         0.7             0.0        0.00
   49          Valid   9/9  22/05/19  04:00:06  22/05/19  03:59:55.491    -10.509     23.92924   -106.97125       -10.84     0.9         6.0             0.0        0.00
   50          Valid   6/7  22/05/19  16:00:04  22/05/19  15:59:52.149    -11.851     23.92152   -106.96432       -23.70     1.7         0.6             0.0        0.00
   51          Valid   9/9  22/05/20  04:00:09  22/05/20  03:59:56.202    -12.798     23.92859   -106.97171       -33.16     0.8         1.8             0.0        0.00
   52          Valid   6/7  22/05/20  16:00:08  22/05/20  15:59:53.808    -14.192     23.92143   -106.96413       -29.97     2.4         1.1             0.0        0.00
   53          Valid   9/9  22/05/21  04:00:06  22/05/21  03:59:50.780    -15.220     23.92867   -106.97189       -26.06     0.9         1.8             0.0        0.00
   54          Valid   7/7  22/05/21  16:00:04  22/05/21  15:59:47.393    -16.607     23.92135   -106.96426       -25.75     1.2         0.7             0.0        0.00
   55          Valid   9/9  22/05/22  04:00:08  22/05/22  03:59:50.459    -17.541     23.92868   -106.97180       -25.47     0.8         1.1             0.0        0.00
   56          Valid   7/7  22/05/22  16:00:05  22/05/22  15:59:46.050    -18.950     23.92133   -106.96418       -26.75     1.2         1.1             0.0        0.00
   57          Valid   6/6  22/05/23  04:00:08  22/05/23  03:59:48.028    -19.972     23.92135   -106.96419       -27.94     1.8         0.4             0.0        0.00
   58          Valid   7/7  22/05/23  16:00:06  22/05/23  15:59:44.656    -21.344     23.92162   -106.96487       -19.81     1.2         2.4             0.0        0.00
   59          Valid   8/8  22/05/24  04:00:07  22/05/24  03:59:44.597    -22.403     23.92167   -106.96433       -28.38     1.0         2.6             0.0        0.00
   60          Valid   6/7  22/05/24  16:00:04  22/05/24  15:59:40.254    -23.746     23.93142   -106.97616       -28.04     1.6         0.5             0.0        0.00
   61          Valid   7/7  22/05/25  04:00:04  22/05/25  03:59:39.161    -24.839     23.92166   -106.96432       -37.22     1.1         1.2             0.0        0.00
   62          Valid   4/5  22/05/25  16:00:09  22/05/25  15:59:42.775    -26.225     23.92490   -106.97402       -37.13     2.3         0.2             0.0        0.00
   63          Valid   8/8  22/05/26  04:00:04  22/05/26  04:00:02.735     -1.265     23.92161   -106.96430       -26.02     1.0         0.9             0.0        0.00
   64          Valid   8/9  22/05/26  16:00:07  22/05/26  16:00:04.445     -2.555     23.92134   -106.96478       -24.01     1.1         1.3             0.0        0.00
   65          Valid   6/6  22/05/27  04:00:04  22/05/27  04:00:00.429     -3.571     23.92162   -106.96425       -24.46     1.3         0.4             0.0        0.00
   66          Valid   9/9  22/05/27  16:00:11  22/05/27  16:00:05.612     -5.388     23.92634   -106.97223       -20.76     1.3         0.5             0.0        0.00
   67          Valid   6/6  22/05/28  04:00:04  22/05/28  04:00:03.062     -0.938     23.92164   -106.96428       -25.23     2.7         0.4             0.0        0.00
   68          Valid   7/8  22/05/28  16:00:04  22/05/28  16:00:01.768     -2.232     23.92460   -106.97342       -24.39     1.2         1.5             0.0        0.00
   69          Valid   6/6  22/05/29  04:00:08  22/05/29  04:00:04.762     -3.238     23.92162   -106.96428       -24.20     1.5         0.3             0.0        0.00
   70          Valid   6/7  22/05/29  16:00:05  22/05/29  16:00:00.411     -4.589     23.92480   -106.97377       -25.54     1.9         0.5             0.0        0.00
   71          Valid   8/8  22/05/30  04:00:04  22/05/30  03:59:58.345     -5.655     23.92163   -106.96426       -24.70     1.0         0.5             0.0        0.00
   72          Valid   8/9  22/05/30  16:00:04  22/05/30  15:59:57.068     -6.932     23.92405   -106.97333       -24.05     1.1         0.4             0.0        0.00
   73          Valid   8/8  22/05/31  04:00:09  22/05/31  04:00:00.959     -8.041     23.92160   -106.96427       -22.87     1.0         1.5             0.0        0.00
   74          Valid   6/6  22/05/31  16:00:04  22/05/31  16:00:02.638     -1.362     23.92696   -106.97318       -22.94     1.2         1.2             0.0        0.00
   75          Valid   6/6  22/06/01  04:00:04  22/06/01  04:00:01.592     -2.408     23.92162   -106.96433       -24.90     1.7         0.7             0.0        0.00
   76          Valid   8/9  22/06/01  16:00:06  22/06/01  16:00:02.291     -3.709     23.93218   -106.97614       -23.07     1.3         1.4             0.0        0.00
   77          Valid   9/9  22/06/02  04:00:08  22/06/02  04:00:03.122     -4.878     23.91247   -106.96051       -23.26     0.9         1.9             0.0        0.00
   78  NotEnoughSats   0/1  22/06/02  16:00:07                             -7.440                                                                        0.0        0.00
